Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36
0,0,0,0,0,-0.123574189771909,-0.0641690538807951,-0.160634451108858,-0.00465841187578186,0.00405471540063293,0.00346836668114748,0.110091387534328,0.11007642105155,0.110051478420704,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0,0,0,0,-0.12109802677192,-0.0458371198807858,-0.161033640098866,-0.00466637029948186,0.00368235072063293,0.00375841147114747,0.110051478420704,0.109916820764435,0.109692513372545,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.000652071284114799,0,0,0,-0.11379966497192,-0.0448047808807858,-0.156663021208866,-0.00436099646578186,0.00369977256063293,0.00372748266114747,0.109971674660867,0.109597851595364,0.108975754145603,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.0491468042324427,0,0,0,-0.11135090377192,-0.0527016758807859,-0.156912182108866,-0.00446654602578186,0.00366069577063293,0.00363271327114747,0.109852005184396,0.109119976019138,0.107903538659497,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.254867073588487,0.00283562300544159,-1.04284719950372e-05,-0.00296047921731644,-0.10451573077192,-0.0226677108807858,-0.159578128908866,-0.00478534713578186,0.00342939100063293,0.00339907749714747,0.109692513372545,0.108483886909658,0.106479364258278,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.561975937080479,0.075175003839912,-0.000276468494142877,-0.0784850581698129,-0.10254671377192,-0.0437708668807859,-0.140161034108866,-0.00458165250278186,0.00335645186063293,0.00338129094214747,0.109493257042526,0.107690506535321,0.104707876302827,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.836185871058913,0.184503898606387,-0.0006785435637599,-0.192627848021358,-0.0955735157719203,-0.0461844878807859,-0.141222515108866,-0.00419873733578186,0.00327892629063293,0.00353224976314747,0.109254308426541,0.106740985221822,0.102594853018646,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.01622506731467,0.206687013386814,-0.000760125632605595,-0.215787714532799,-0.0943405127719203,-0.0365907388807859,-0.145228313108866,-0.00438592849578186,0.00342748059063293,0.00335643078114747,0.108975754145603,0.10563669968429,0.100147186648491,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.10900922684823,0.155353658064308,-0.000571338739085285,-0.162194084034047,-0.0980545587719203,-0.0632793939107859,-0.140822535108866,-0.00444364097578186,0.00341282576063293,0.00321162558114747,0.108657695178134,0.104379251031186,0.0973728609713096,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.14212081484269,0.0900187110111517,-0.000331058679171264,-0.0939823532982754,-0.0983990527719203,-0.0369051828807859,-0.141437491108866,-0.00464135445978186,0.00323026012063293,0.00323339537114747,0.108300246823355,0.102970462442841,0.0942809252608097,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.13983889041461,0.0442613546145989,-0.000162778442753138,-0.0503683582905571,-0.0956264907719203,-0.0491165098807858,-0.132224770108866,-0.00461841929578186,0.00320412908063293,0.00316154850114747,0.107903538659497,0.101412376528027,0.0908814647686135,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.11922580893538,0.0914013268230654,-0.000336143477202161,-0.17808870418894,-0.0885449867719203,-0.0563549790807858,-0.134200901108866,-0.00433405582578186,0.00313151899063293,0.00308495330114747,0.107467714496819,0.0997072523623676,0.0871855678282609,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.09183711406055,0.180165909607565,-0.000662589892661103,-0.377065294132625,-0.0845150267719203,-0.0138505408807858,-0.134207818108866,-0.00478552043578186,0.00301609590063293,0.00317599459114747,0.106992932325484,0.0978575622128902,0.0832052896873709,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.06506552946246,0.188124082947732,-0.000691857389662757,-0.401428339844404,-0.0909189277719203,-0.0455482388807859,-0.116288059108866,-0.00471451959278186,0.00300334210063293,0.00314096195114747,0.106479364258278,0.0958659879534798,0.0789536131859291,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.0428385150406,0.168033884739318,-0.000617972367221782,-0.362151185349204,-0.0896726387719203,-0.0362754448807859,-0.121363391108866,-0.00454005993578186,0.00271363860063293,0.00312778945114747,0.105927196468225,0.0937354171764161,0.0744444064089626,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.02640215942296,0.219448691298583,-0.000807058811119516,-0.465257915842974,-0.0904913587719203,-0.0211638468807859,-0.104189982108866,-0.00462638639478186,0.00281906570063293,0.00282816939114747,0.105336629121091,0.0914689390056412,0.069692377451729,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.01531773032292,0.234779140627834,-0.000863439070834799,-0.492929033809468,-0.0869618567719203,-0.0551272480807859,-0.0917582691088656,-0.00453783052578186,0.00278600740063293,0.00293476413114747,0.104707876302827,0.0890698396178254,0.0647130264449669,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.00839810741236,0.187646088164451,-0.000690099484891334,-0.36128783118458,-0.0840474347719203,-0.0262400658807859,-0.106639073108866,-0.00480173784578186,0.00262531520063293,0.00326945730114747,0.104041165941959,0.0865415974777247,0.0595225949966908,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.00414239616066,0.203682243020113,-0.000749075093249506,-0.10526316106997,-0.0878913997719203,-0.0497276418807859,-0.100832254108866,-0.00464769404378186,0.00282537040063293,0.00319816353114747,0.103336739726963,0.08388787829474,0.0541380132154421,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.966391458162367,0.235584666014886,-0.000866401523503594,0.114393538264829,-0.0916479347719203,-0.0317814898807859,-0.140012468108866,-0.00484359791578186,0.00294564070063293,0.00330488766114747,0.102594853018646,0.0811125297079886,0.0485768444877936,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.000652071284114799,0.78023350698242,0.196136251789855,-0.000721323464041912,0.191699395509317,-0.0877420187719203,-0.00255105488078585,-0.147042643108866,-0.00522089126578186,0.00293167930063293,0.00321294931114747,0.101815774757584,0.0782195757075952,0.0428572281902334,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.0491468042324427,0.477290220638847,0.117424716496291,-0.000431848791308581,0.174519074883684,-0.0890094547719203,-0.0342721408807859,-0.121470955108866,-0.00500320099578186,0.00297426110063293,0.00344730249014747,0.100999787366621,0.0752132108002914,0.0369978205222889,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.254867073588487,0.193429298580023,0.0504351130602277,0.00202984701377349,0.129243640286274,-0.0828114067719203,-0.00127343288078585,-0.136810953108866,-0.00522698221578186,0.00284469000063293,0.00340433304414747,0.100147186648491,0.0720977939277813,0.0310177336538817,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.561975937080479,0.00100594429415361,0.0780427887745518,0.0584434565029862,0.0865151985984776,-0.0794450947719203,-0.0166307388807859,-0.133411031108866,-0.00508070978578186,0.00291747390063293,0.00338931472914747,0.0992582816785894,0.0688778421466933,0.0249364733854019,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.836185871058913,-0.101251742784232,0.164123592560139,0.143540079164415,0.0528187465765757,-0.0840865417719203,-0.0181851958807858,-0.134762910108866,-0.00524913239578186,0.00291187960063293,0.00347511987804747,0.0983333946929245,0.0655580240792796,0.0187738755238416,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.01622506731467,-0.140341573207414,0.17716058612522,0.160822691889318,0.0273436514189204,-0.0787983397719203,0.00297713711921414,-0.135611334108866,-0.00535831620578186,0.00277434440063293,0.00343955931314747,0.0973728609713096,0.0621431531443601,0.0125500411825152,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.10900922684823,-0.141415699094276,0.124991480286819,0.120910368547703,0.00985499595682867,-0.0872618517719203,-0.0442235518807858,-0.135778456108866,-0.00488248943578186,0.00286410230063293,0.00352406910914747,0.0963770287158185,0.0586381805783255,0.00628527121540597,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.14212081484269,-0.122366520538539,0.0804094409366658,0.0155002053075157,-0.0011214287062851,-0.0802684097719203,-0.00526450188078585,-0.153930804208866,-0.00518646479578186,0.00280651570063293,0.00346092186624747,0.0953462589245592,0.055048188256318,-1.70600211675282e-17,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.13983889041461,-0.0953426622357225,0.140307638483283,-0.358546726857966,-0.0104153944669201,-0.0785576987719203,-0.0144358578807859,-0.136466092108866,-0.00535027223578186,0.00275292590063293,0.00335007574114747,0.0942809252608097,0.0513783813239978,-0.00628527121540595,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
