Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35
0,1.13983889041461,0.0442613546145989,0.162818554475132,0.0504195800007859,-0.0956264907719203,-0.0491165098807858,-0.132224770108866,-0.00461841929578186,0.00320412908063293,0.00316154850114747,0.107903538659497,0.101412376528027,0.0908814647686135,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.11922580893538,0.0914013268230654,0.336226309384848,0.2138260639394,-0.0885449867719203,-0.0563549790807858,-0.134200901108866,-0.00433405582578186,0.00313151899063293,0.00308495330114747,0.107467714496819,0.0997072523623676,0.0871855678282609,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.09183711406055,0.180165909607565,0.662753167484973,0.460027602890921,-0.0845150267719203,-0.0138505408807858,-0.134207818108866,-0.00478552043578186,0.00301609590063293,0.00317599459114747,0.106992932325484,0.0978575622128902,0.0832052896873709,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.06506552946246,0.188124082947732,0.69202787655773,0.491762639937927,-0.0909189277719203,-0.0455482388807859,-0.116288059108866,-0.00471451959278186,0.00300334210063293,0.00314096195114747,0.106479364258278,0.0958659879534798,0.0789536131859291,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.0428385150406,0.168033884739318,0.618124647433919,0.444566417224928,-0.0896726387719203,-0.0362754448807859,-0.121363391108866,-0.00454005993578186,0.00271363860063293,0.00312778945114747,0.105927196468225,0.0937354171764161,0.0744444064089626,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.02640215942296,0.219448691298583,0.80725768584836,0.569184809800861,-0.0904913587719203,-0.0211638468807859,-0.104189982108866,-0.00462638639478186,0.00281906570063293,0.00282816939114747,0.105336629121091,0.0914689390056412,0.069692377451729,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.01531773032292,0.234779140627834,0.863651838738104,0.601792232643252,-0.0869618567719203,-0.0551272480807859,-0.0917582691088656,-0.00453783052578186,0.00278600740063293,0.00293476413114747,0.104707876302827,0.0890698396178254,0.0647130264449669,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.00839810741236,0.187646088164451,0.690269538604945,0.484585173725981,-0.0840474347719203,-0.0262400658807859,-0.106639073108866,-0.00480173784578186,0.00262531520063293,0.00326945730114747,0.104041165941959,0.0865415974777247,0.0595225949966908,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,1.00414239616066,0.203682243020113,0.749259679681128,0.568978085085604,-0.0878913997719203,-0.0497276418807859,-0.100832254108866,-0.00464769404378186,0.00282537040063293,0.00319816353114747,0.103336739726963,0.08388787829474,0.0541380132154421,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0,0.966391458162367,0.235584666014886,0.866615021411903,0.693503135988536,-0.0916479347719203,-0.0317814898807859,-0.140012468108866,-0.00484359791578186,0.00294564070063293,0.00330488766114747,0.102594853018646,0.0811125297079886,0.0485768444877936,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.000652071284114799,0.78023350698242,0.196136251789855,0.721501211941252,0.592487035188746,-0.0877420187719203,-0.00255105488078585,-0.147042643108866,-0.00522089126578186,0.00293167930063293,0.00321294931114747,0.101815774757584,0.0782195757075952,0.0428572281902334,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.0491468042324427,0.477290220638847,0.117424716496291,0.431955207111358,0.364842428804523,-0.0890094547719203,-0.0342721408807859,-0.121470955108866,-0.00500320099578186,0.00297426110063293,0.00344730249014747,0.100999787366621,0.0752132108002914,0.0369978205222889,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.254867073588487,0.193429298580023,0.0504351130602277,0.186440616151872,0.165233846702905,-0.0828114067719203,-0.00127343288078585,-0.136810953108866,-0.00522698221578186,0.00284469000063293,0.00340433304414747,0.100147186648491,0.0720977939277813,0.0310177336538817,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.561975937080479,0.00100594429415361,0.0780427887745518,0.311249367083502,0.209947326553265,-0.0794450947719203,-0.0166307388807859,-0.133411031108866,-0.00508070978578186,0.00291747390063293,0.00338931472914747,0.0992582816785894,0.0688778421466933,0.0249364733854019,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.836185871058913,-0.101251742784232,0.164123592560139,0.663045182898277,0.409071059260149,-0.0840865417719203,-0.0181851958807858,-0.134762910108866,-0.00524913239578186,0.00291187960063293,0.00347511987804747,0.0983333946929245,0.0655580240792796,0.0187738755238416,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.01622506731467,-0.140341573207414,0.17716058612522,0.718132981834965,0.433532109139006,-0.0787983397719203,0.00297713711921414,-0.135611334108866,-0.00535831620578186,0.00277434440063293,0.00343955931314747,0.0973728609713096,0.0621431531443601,0.0125500411825152,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.10900922684823,-0.141415699094276,0.124991480286819,0.509725192575755,0.300852191630524,-0.0872618517719203,-0.0442235518807858,-0.135778456108866,-0.00488248943578186,0.00286410230063293,0.00352406910914747,0.0963770287158185,0.0586381805783255,0.00628527121540597,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.14212081484269,-0.122366520538539,0.0804094409366658,0.324726457699176,0.189920789412199,-0.0802684097719203,-0.00526450188078585,-0.153930804208866,-0.00518646479578186,0.00280651570063293,0.00346092186624747,0.0953462589245592,0.055048188256318,-1.70600211675282e-17,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.13983889041461,-0.0953426622357225,0.140307638483283,0.529021996190974,0.33986912618739,-0.0785576987719203,-0.0144358578807859,-0.136466092108866,-0.00535027223578186,0.00275292590063293,0.00335007574114747,0.0942809252608097,0.0513783813239978,-0.00628527121540595,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.11922580893538,-0.0682144274700913,0.198864313869216,0.734345377134584,0.48713396829287,-0.0802235627719203,-0.0251192848807859,-0.135796759108866,-0.00481832333578186,0.00274190520063293,0.00349568175514747,0.0931814139175609,0.0476340806505797,-0.0125500411825152,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.09183711406055,-0.0453053393481158,0.173948449286479,0.637053052882679,0.427264286802816,-0.0736607147719203,-0.00764030888078585,-0.126780365108866,-0.00492453736578186,0.00272045170063293,0.00329648292114747,0.0920481234775185,0.0438207151140815,-0.0187738755238416,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.06506552946246,-0.028144449389091,0.107362193010341,0.389553889437971,0.26363339907078,-0.0821585437719203,-0.0427423698807858,-0.123131089108866,-0.00486104400578186,0.00304602600063293,0.00293187584114747,0.0908814647686135,0.0399438137299697,-0.0249364733854019,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.0428385150406,-0.0164482447376696,0.0881072691497876,0.331375919924615,0.216974995638159,-0.0766219587719203,-0.0128938768807859,-0.137571840108866,-0.00542857159578186,0.00261741630063293,0.00334918400114747,0.0896818607150727,0.0360089976346159,-0.0310177336538817,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.02640215942296,-0.00908068380596851,0.16421490588313,0.6489933262938,0.406514957475015,-0.0747206207719203,-0.0294176098807859,-0.146331484108866,-0.00533800835578186,0.00269412650063293,0.00328291480114747,0.0884497461841057,0.0320219719351862,-0.0369978205222889,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.01531773032292,-0.00474339507860846,0.197259984463811,0.789101016189323,0.488925864863142,-0.0765285467719203,-0.0267829458807858,-0.161157570738866,-0.00510643429578186,0.00272761630063293,0.00328579538114747,0.0871855678282609,0.0279885174377813,-0.0428572281902334,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.00839810741236,-0.00233649776166121,0.163409808243672,0.657888818158674,0.405180114612001,-0.0684485877719203,0.00658935411921414,-0.161481235588866,-0.00531963647578186,0.00267056240063293,0.00336419691114747,0.0858897839235105,0.0239144822658204,-0.0485768444877936,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
1.00414239616066,-0.0010687269685387,0.190787383493865,0.769059728661086,0.473228922913852,-0.0696637817719203,-0.0271112128807858,-0.136846761108866,-0.00499639737578186,0.00272780700063293,0.00337561099514747,0.084562864203121,0.0198057733808212,-0.0541380132154421,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.966391458162367,-0.000431279832406167,0.23146151802462,0.931748585669379,0.574204440714609,-0.0701629597719203,0.00370564711921414,-0.148604180108866,-0.00521293443578186,0.00273815590063293,0.00338319976714747,0.0832052896873709,0.0156683480178705,-0.0595225949966908,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.781275401828642,-0.000123848684389055,0.197568435381472,0.795231875632025,0.490169789047703,-0.0718299357719203,-0.00672333688078585,-0.132793599108866,-0.00530782528578186,0.00298081630063293,0.00333970516114747,0.0818175525091764,0.0115082050482028,-0.0647130264449669,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
0.534186667685545,0,0.121394022287257,0.489289286923155,0.301180105927877,-0.0744638897719203,-0.0330055158807858,-0.124415255108866,-0.00517843656578186,0.00288528820063293,0.00327474156114747,0.0804001557356891,0.00733137628141055,-0.0696923774517291,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,-1.21956317098976e-18,2.46716227694479e-18,6.4482650420148e-19,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,1
